Time,FilamentPos,MotorPos,FocalTesionPos,MotorConnections,ContractileForce,Other
268,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
269,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
270,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
271,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
272,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
273,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
274,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
275,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
276,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
277,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
278,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
279,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
280,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
281,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
282,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
283,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
284,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
285,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
286,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
287,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
288,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
289,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
290,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
291,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
292,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
293,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
294,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
295,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
296,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
297,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
298,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
299,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
300,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
301,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
302,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
303,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
304,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
305,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
306,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
307,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
308,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
309,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
310,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
311,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
312,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
313,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
314,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
315,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
316,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
317,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
318,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
319,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
320,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
321,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
322,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
323,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
324,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
325,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
326,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
327,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
328,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
329,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
330,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
331,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
332,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
333,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
334,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
335,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
336,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
337,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
338,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
339,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
340,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
341,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
342,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
343,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
344,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
345,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
346,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
347,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
348,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
349,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
350,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
351,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
352,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
353,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
354,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
355,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
356,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
357,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
358,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
359,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
360,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
361,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
362,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
363,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
364,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
365,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
366,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
367,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
368,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
369,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
370,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
371,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
372,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
373,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
374,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
375,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
376,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
377,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
378,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
379,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
380,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
381,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
382,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
383,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
384,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
385,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
386,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
387,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
388,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
389,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
390,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
391,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
392,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
393,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
394,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
395,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
396,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
397,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
398,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
399,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
400,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
401,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
402,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
403,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
404,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
405,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
406,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
407,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
408,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
409,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
410,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
411,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
412,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
413,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
414,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
415,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
416,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
417,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
418,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
419,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
420,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
421,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
422,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
423,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
424,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
425,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
426,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
427,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
428,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
429,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
430,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
431,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
432,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
433,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
434,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
435,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
436,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
437,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
438,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
439,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
440,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
441,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
442,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
443,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
444,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
445,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
446,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
447,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
448,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
449,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
450,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
451,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
452,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
453,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
454,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
455,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
456,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
457,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
458,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
459,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
460,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
461,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
462,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
463,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
464,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
465,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
466,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
467,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
468,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
469,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
470,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
471,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
472,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
473,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
474,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
475,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
476,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
477,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
478,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
479,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
480,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
481,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
482,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
483,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
484,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
485,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
486,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
487,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
488,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
489,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
490,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
491,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
492,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
493,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
494,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
495,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
496,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
497,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
498,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
499,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
500,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
501,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
502,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
503,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
504,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
505,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
506,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
507,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
508,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
509,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
510,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
511,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
512,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
513,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
514,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
515,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
516,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
517,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
518,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
519,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
520,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
521,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
522,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
523,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
524,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
525,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
526,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
527,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
528,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
529,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
530,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
531,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
532,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
533,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
534,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
535,"[0.658937, 1.058371]",[0.534764],"[0.0, 1.1]",[Int64[]],0.0,Motor dettached
